name,category,address,city,phone,website,email,rating,reviewCount,googleMapsUrl
Homes 4 Life Real Estate - Town Square Dubai Office,Real estate agency,Al Yalayis 2 - Dubai - United Arab Emirates,Dubai,+971 56 818 8620,https://homes4life.ae/,homes4life.ae@gmail.com,4.8,910,https://www.google.com/maps/search/?api=1&query=Homes%204%20Life%20Real%20Estate%20-%20Town%20Square%20Dubai%20Office&query_place_id=ChIJwcz16AtxXz4ROt91_fIMr28
Euphoria Interiors - Interior design company in dubai,Interior designer,Ras Al Khor Ind. Third - Dubai - United Arab Emirates,Dubai,+971 4 490 2119,https://www.euphoriainteriors.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,sales@euphoriainteriors.com,5,86,https://www.google.com/maps/search/?api=1&query=Euphoria%20Interiors%20-%20Interior%20design%20company%20in%20dubai&query_place_id=ChIJFaansHrUMwcRAHDuJyx3W2s
REAL DUBAI - Lovisa Homes Real Estate Broker LLC,Real estate agency,2 Al Mamsha St - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates,Dubai,,https://www.real-dubai.com/,hello@real-dubai.com,5,35,https://www.google.com/maps/search/?api=1&query=REAL%20DUBAI%20-%20Lovisa%20Homes%20Real%20Estate%20Broker%20LLC&query_place_id=ChIJIzkoj5ZrXz4R6gv7W1xBTuc
Christie’s International Real Estate Dubai,Real estate agency,"P03, Bay Square 2, Business Bay, Dubai - UAE - Dubai - United Arab Emirates",Dubai,+971 4 425 2780,https://christiesrealestatedubai.com/,,4.7,104,https://www.google.com/maps/search/?api=1&query=Christie%E2%80%99s%20International%20Real%20Estate%20Dubai&query_place_id=ChIJfREC9DBoXz4R0PPM5cBwjfo
Highmark accountants in Dubai | Accounting firms in Dubai UAE | Audit firms in Dubai UAE | Business setup firms in Dubai UAE,Accounting firm,Business Bay Westburry Office Tower Office 301 - Dubai - United Arab Emirates,Dubai,+971 55 730 9266,https://highmarkaccountants.com/,,4.5,33,https://www.google.com/maps/search/?api=1&query=Highmark%20accountants%20in%20Dubai%20%7C%20Accounting%20firms%20in%20Dubai%20UAE%20%7C%20Audit%20firms%20in%20Dubai%20UAE%20%7C%20Business%20setup%20firms%20in%20Dubai%20UAE&query_place_id=ChIJiWdoKZtDXz4RslcRSRKO24o
USBC Interiors | Urban Science - Interior Fit out Company in Dubai | Fit out Companies in Dubai,Interior designer,"Building 28, Street 20 B - Al Qouz Ind.third - Al Quoz - Dubai - United Arab Emirates",Dubai,+971 4 552 5858,https://www.usbcinteriors.com/,enquiry@usbcinteriors.com,4.5,133,https://www.google.com/maps/search/?api=1&query=USBC%20Interiors%20%7C%20Urban%20Science%20-%20Interior%20Fit%20out%20Company%20in%20Dubai%20%7C%20Fit%20out%20Companies%20in%20Dubai&query_place_id=ChIJUXQRTpZrXz4RRZrRlTtUTow
Exclusive Links Real Estate Brokers Dubai,Real estate agent,"Galadari Building, B17 - Office 202 - Me'aisem First - Dubai Production City - Dubai - United Arab Emirates",Dubai,+971 4 399 4937,https://www.exclusive-links.com/?utm_source=localmaps&utm_medium=gbp&utm_campaign=Dubai&utm_term=listing,property@exclusie-links.com,4.8,414,https://www.google.com/maps/search/?api=1&query=Exclusive%20Links%20Real%20Estate%20Brokers%20Dubai&query_place_id=ChIJgWg8EG5rXz4R8peyd02WlUM
Apple Dubai Mall,Electronics store,"Downtown, The Dubai Mall - Financial Ctr St - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates",Dubai,+971 800 04449012,https://www.apple.com/ae/retail/dubaimall?cid=aos-ae-seo-maps,,4.3,13987,https://www.google.com/maps/search/?api=1&query=Apple%20Dubai%20Mall&query_place_id=ChIJr9wFKihoXz4Rn3jsxXwQvyA
Honor Experience Store Dubai Mall,Electronics store,Dubai Mall - 2nd - Financial Ctr St - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,Dubai,+971 52 306 1757,https://www.google.com/maps/search/?api=1&query=Honor%20Experience%20Store%20Dubai%20Mall&query_place_id=ChIJM9DjDQxpXz4RaRNxNrJpbGc,,4.9,445,https://www.google.com/maps/search/?api=1&query=Honor%20Experience%20Store%20Dubai%20Mall&query_place_id=ChIJM9DjDQxpXz4RaRNxNrJpbGc
"Lone Wolf Real Estate, Dubai, U.A.E.",Commercial real estate agency,"POX BOX 452710 - Opal tower, office#104-047 - Business Bay - Dubai - United Arab Emirates",Dubai,+971 4 394 4534,http://www.lonewolfdubai.com/,Info@lonewolfdubai.com,4.9,41,https://www.google.com/maps/search/?api=1&query=Lone%20Wolf%20Real%20Estate%2C%20Dubai%2C%20U.A.E.&query_place_id=ChIJVSihSHptXz4RL-GmiQsVAts
The Outlet Village by Dubai Retail,Shopping mall,W266+Q4 - Saih Shuaib 1 - Dubai - United Arab Emirates,Dubai,,https://theoutletvillage.ae/en,customercare@dubairetail.ae,4.4,2111,https://www.google.com/maps/search/?api=1&query=The%20Outlet%20Village%20by%20Dubai%20Retail&query_place_id=ChIJb8ASAAAPXz4RTB84iPhxhhs
Exclusive Links Real Estate Brokers Dubai Marina,Real estate agent,Ground Floor Shop Marina Gate 1 - Dubai Marina - Dubai - United Arab Emirates,Dubai,+971 4 399 4937,https://www.exclusive-links.com/?utm_source=localmaps&utm_medium=gbp&utm_campaign=Dubaimarina&utm_term=listing,property@exclusie-links.com,4.8,220,https://www.google.com/maps/search/?api=1&query=Exclusive%20Links%20Real%20Estate%20Brokers%20Dubai%20Marina&query_place_id=ChIJbfqX2NtrXz4RH5uw9S52RuY
Gulf Advocates - Lawyers in Dubai,Law firm,1 Sheikh Mohammed bin Rashid Blvd - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,Dubai,+971 54 322 5080,https://www.gulfadvocates.com/,,4.8,111,https://www.google.com/maps/search/?api=1&query=Gulf%20Advocates%20-%20Lawyers%20in%20Dubai&query_place_id=ChIJ____OypoXz4R5jKRwMTUP6Q
Brands For Less - Dubai Mall,Discount store,Cinema Parking 1 - next to Waitrose Supermarket LG Floor - Burj Khalifa - Dubai Mall - Dubai - United Arab Emirates,Dubai,+971 4 320 1551,http://www.brandsforless.com/,,4.1,338,https://www.google.com/maps/search/?api=1&query=Brands%20For%20Less%20-%20Dubai%20Mall&query_place_id=ChIJ8VH9jINrXz4RXVQnHU4mgc0
Galeries Lafayette | Dubai Mall,Department store,57XJ+579 The Dubai Mall - Dubai Mall service road - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,Dubai,+971 4 339 9933,http://galerieslafayette.ae/,customerservice@galerieslafayette.ae,4.4,1477,https://www.google.com/maps/search/?api=1&query=Galeries%20Lafayette%20%7C%20Dubai%20Mall&query_place_id=ChIJC8ybAShoXz4RpIbqKmaT6Nw
Strada Real Estate Brokerage,Real estate agency,Park Heights Square 2 Dubai Hills Estate - Office 202 - Hadaeq Sheikh Mohammed Bin Rashid - Dubai - United Arab Emirates,Dubai,+971 4 547 6400,http://www.stradauae.com/,info@stradauae.com,4.7,287,https://www.google.com/maps/search/?api=1&query=Strada%20Real%20Estate%20Brokerage&query_place_id=ChIJeawZEpNrXz4RenfqT0tGmWg
Euphoria Interiors - Interior design firm Dubai,Interior designer,Faisal Al Gurg Building - M - 08 Umm Hurair Rd - Al Karama - Dubai - United Arab Emirates,Dubai,+971 4 490 2111,https://www.euphoriainteriors.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp2,sales@euphoriainteriors.com,5,38,https://www.google.com/maps/search/?api=1&query=Euphoria%20Interiors%20-%20Interior%20design%20firm%20Dubai&query_place_id=ChIJp_EirmJDXz4RJAU9fO82P4Y
The Deal - Dubai Outlet Mall,Warehouse store,Madinat Hind 1 - Dubai Outlet Mall - Dubai - United Arab Emirates,Dubai,+971 4 426 4981,http://www.thedealoutlet.com/,,3.8,297,https://www.google.com/maps/search/?api=1&query=The%20Deal%20-%20Dubai%20Outlet%20Mall&query_place_id=ChIJbSHu0lRjXz4RY-v-Y7Gc260
Harbor Real Estate Broker LLC,Real estate consultant,City Tower - 18th Floor Office#1803 - 2 Sheikh Zayed Rd - Dubai - United Arab Emirates,Dubai,+971 4 325 1616,https://www.harbordubai.com/,info@harbordubai.com,4.7,2252,https://www.google.com/maps/search/?api=1&query=Harbor%20Real%20Estate%20Broker%20LLC&query_place_id=ChIJb49zwfJCXz4RlvxGOgR2TU8
"CLA Emirates (formerly Emirates Chartered Accountants Group [ECAG]) – Accounting and Audit Firm in Dubai, UAE",Accounting firm,Wasl Business Central - 502 - near City Centre - Dubai - United Arab Emirates,Dubai,+971 4 250 0290,http://www.claemirates.com/,contact@claemirates.com,4.9,347,https://www.google.com/maps/search/?api=1&query=CLA%20Emirates%20(formerly%20Emirates%20Chartered%20Accountants%20Group%20%5BECAG%5D)%20%E2%80%93%20Accounting%20and%20Audit%20Firm%20in%20Dubai%2C%20UAE&query_place_id=ChIJ2So6wCBdXz4RJdEodWXO7QQ
Loam Real Estate - Best Real Estate Agency in Dubai,Real estate consultant,"Metro Exit No:2 - 88 Sheikh Zayed Rd -Trade center- Trade Centre 1 - Dubai Al Hawai Tower,First Floor - Office No:105 - Financial Ctr St - Dubai - United Arab Emirates",Dubai,+971 4 576 2722,http://www.loamrealestate.com/,info@loamrealestate.com,4.4,60,https://www.google.com/maps/search/?api=1&query=Loam%20Real%20Estate%20-%20Best%20Real%20Estate%20Agency%20in%20Dubai&query_place_id=ChIJTXHe8aBpXz4RkyKBURCKLR0
Grand Stores Digital,Shopping mall,The Dubai Mall - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,Dubai,+971 4 339 8915,https://www.grandstores.com/,,4.5,318,https://www.google.com/maps/search/?api=1&query=Grand%20Stores%20Digital&query_place_id=ChIJf4vzDIJCXz4RBSayoctaixM
Centrepoint - The Dubai Mall,Department store,57WJ+W3 - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,Dubai,+971 800 6927,https://www.centrepointstores.com/ae/,,4.7,1706,https://www.google.com/maps/search/?api=1&query=Centrepoint%20-%20The%20Dubai%20Mall&query_place_id=ChIJBbg_I15pXz4Rdey4siiyKhQ
Lifestyle - The Dubai Mall,Department store,The Dubaimall - Lower Ground floor - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,Dubai,+971 800 6927,https://www.lifestyleshops.com/ae/en/?utm_source=google&utm_medium=organic&utm_campaign=gmb,,4.4,52,https://www.google.com/maps/search/?api=1&query=Lifestyle%20-%20The%20Dubai%20Mall&query_place_id=ChIJvemm1yloXz4RaTKmj99op4s
Dubai Lawyers - Best Criminal Lawyers in Dubai - DWCM,Law firm,"office 90C16 - Bldg, I-Rise - Al Thanyah First - Barsha Heights - Dubai - United Arab Emirates",Dubai,+971 50 463 7483,https://www.dubailawyer.ae/,,4.9,243,https://www.google.com/maps/search/?api=1&query=Dubai%20Lawyers%20-%20Best%20Criminal%20Lawyers%20in%20Dubai%20-%20DWCM&query_place_id=ChIJ1dNF4QxrXz4RQ16Exr0tM3U
Axis Real Estate Brokerage Dubai,Real estate agency,"RAG Biz HQ, Addiyar Building - Office 15 - Sheikh Zayed Rd - Al Wasl - Dubai - United Arab Emirates",Dubai,+971 52 875 9269,https://axisrealestate.ae/,info@axisrealestate.com,4.9,94,https://www.google.com/maps/search/?api=1&query=Axis%20Real%20Estate%20Brokerage%20Dubai&query_place_id=ChIJRT7c3qNpXz4RCUx5RonrunU
Dacha Real Estate,Real estate agency,"& 2404, Marina Plaza - Office 2101 - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates",Dubai,+971 4 423 2006,https://www.dacha.ae/contact/real-estate-agents-in-dubai-marina/,info@dacha.ae,4.8,1399,https://www.google.com/maps/search/?api=1&query=Dacha%20Real%20Estate&query_place_id=ChIJcVr1HABqXz4R3lUUmjoTAkE
Real Choice Real Estate Brokers LLC,Real estate agency,API World Tower - Office number 401 - Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates,Dubai,+971 4 358 8070,https://www.realchoicedubai.com/,,4.7,144,https://www.google.com/maps/search/?api=1&query=Real%20Choice%20Real%20Estate%20Brokers%20LLC&query_place_id=ChIJ07apZkdpXz4RTuk--ZbZlnY
The Little Things - The Dubai Mall,Collectibles store,Unit SF - 186 - Unit L2 186 - 19 - 19 Financial Ctr St - Dubai - United Arab Emirates,Dubai,+971 56 557 7365,http://littlethingsme.com/,TDM@littlethingsme.com,4.6,722,https://www.google.com/maps/search/?api=1&query=The%20Little%20Things%20-%20The%20Dubai%20Mall&query_place_id=ChIJ3_edgoJCXz4R0jeTNpTsRco
Law Firms in Dubai | Dubai Lawyers | IKA Lawyer,Law firm,The Prism - 3503-B 35th Floor - Business Bay - Dubai - United Arab Emirates,Dubai,+971 56 922 9958,https://dubailawyers.com/?utm_source=google_profile&utm_campaign=localo&utm_medium=mainlink,,5,60,https://www.google.com/maps/search/?api=1&query=Law%20Firms%20in%20Dubai%20%7C%20Dubai%20Lawyers%20%7C%20IKA%20Lawyer&query_place_id=ChIJ2w3BN15pXz4RTFWTn_X_M0I
Magus Real Estate Brokers LLC,Real estate agency,Standard Chartered Tower - Emaar Square - Downtown Office 6C - Dubai - United Arab Emirates,Dubai,+971 4 303 9700,https://magusproperties.ae/,info@magusproperties.ae,4.9,48,https://www.google.com/maps/search/?api=1&query=Magus%20Real%20Estate%20Brokers%20LLC&query_place_id=ChIJO5LRe7NdXz4R2kbfI2udfic
VAO Concept Store,Clothing store,City Walk 2 - Dubai - United Arab Emirates,Dubai,+971 4 349 4904,http://www.vaoconceptstore.com/,,4.5,122,https://www.google.com/maps/search/?api=1&query=VAO%20Concept%20Store&query_place_id=ChIJ3VEkL2tDXz4RuJJaubVm8Fs
TheRealtorDubai Real Estate Brokerage LLC,Real estate consultant,Aspin Commercial Tower - Sheikh Zayed Road - 2nd floor - Dubai - United Arab Emirates,Dubai,+971 55 195 2518,http://www.therealtordubai.com/,info@therealtordubai.com,5,121,https://www.google.com/maps/search/?api=1&query=TheRealtorDubai%20Real%20Estate%20Brokerage%20LLC&query_place_id=ChIJYR-uRxVrXz4RnswRWgLDdJM
"SNR Associates, Approved auditors | JAFZA /DMCC/SHAMS/SAIF/HAMRIYA",Auditor,Rawdat Al Wasl Building - Office 208 - Sheikh Zayed Rd - Business Bay - Dubai - United Arab Emirates,Dubai,+971 50 294 1956,https://snrauditing.com/,Consultant@snrauditing.com,4.9,36,https://www.google.com/maps/search/?api=1&query=SNR%20Associates%2C%20Approved%20auditors%20%7C%20JAFZA%20%2FDMCC%2FSHAMS%2FSAIF%2FHAMRIYA&query_place_id=ChIJiesuf75DXz4RiwyWEny19Ig
MODENESE Interior Design Dubai – Fit Out Contractor – Luxury Classic Italian Furniture & Lightings,Interior designer,Palace Downtown - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,Dubai,+971 55 382 7652,http://www.modeneseinteriors.com/,info@modenesegastone.com,4.9,10,https://www.google.com/maps/search/?api=1&query=MODENESE%20Interior%20Design%20Dubai%20%E2%80%93%20Fit%20Out%20Contractor%20%E2%80%93%20Luxury%20Classic%20Italian%20Furniture%20%26%20Lightings&query_place_id=ChIJX5SWq7ppXz4RPnexqGO800I
Lavish Cars Rental in Dubai,Car rental agency,The Exchange Tower - Business Bay - Dubai - United Arab Emirates,Dubai,+971 58 553 1923,https://www.lavishcars.ae/,,4.6,50,https://www.google.com/maps/search/?api=1&query=Lavish%20Cars%20Rental%20in%20Dubai&query_place_id=ChIJJS19ZH747GMReuX2NM7pP1A
White & Co Real Estate LLC,Real estate agent,CONTROL TOWER - 7th Floor - Al Hebiah First - Dubai Motor City - Dubai - United Arab Emirates,Dubai,+971 4 876 2333,http://www.whiteandcogroup.com/,,4.7,1821,https://www.google.com/maps/search/?api=1&query=White%20%26%20Co%20Real%20Estate%20LLC&query_place_id=ChIJK5wZe39vXz4RxiWRwFA2178
Mall of the Emirates,Shopping mall,Sheikh Zayed Rd - Al Barsha First - Al Barsha - Dubai - United Arab Emirates,Dubai,+971 800 6636255,https://www.malloftheemirates.com/en?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,,4.7,143704,https://www.google.com/maps/search/?api=1&query=Mall%20of%20the%20Emirates&query_place_id=ChIJnTOfw75rXz4RTBV1aGLlr0c
Aaronz & Co. Real Estate Services,Real estate agent,Marina Plaza - 3402 - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates,Dubai,+971 4 584 9243,https://www.aaronz.co/,info@aaronz.co,4.9,491,https://www.google.com/maps/search/?api=1&query=Aaronz%20%26%20Co.%20Real%20Estate%20Services&query_place_id=ChIJd-qQ6yltXz4Ra_CRsgEz1oc
Falcon Interior Decoration LLC,Interior designer,Al Manara Tower - 2504 - Business Bay - Dubai - United Arab Emirates,Dubai,+971 4 320 2020,https://www.falconinterior.com/?utm_source=gmb&utm_medium=Google+My+Business&utm_id=MyBusinessPage,,4.7,108,https://www.google.com/maps/search/?api=1&query=Falcon%20Interior%20Decoration%20LLC&query_place_id=ChIJpceGKe9CXz4RfhRtLokLoSw
Zen Interiors,Interior designer,"Between Novotel and Westzone supermarket - Sheikh Zayed Road, Essa Lutfi Building - Showroom No.2 - Al Barsha First - Dubai - United Arab Emirates",Dubai,+971 4 340 5050,https://www.zeninteriors.net/,,4.6,104,https://www.google.com/maps/search/?api=1&query=Zen%20Interiors&query_place_id=ChIJAauOmZhdXz4RdEdB5exArco
KGRN Chartered Accountants,Accounting firm,Oxford Towers - 1005 - Business Bay - Dubai - United Arab Emirates,Dubai,+971 4 557 0204,https://kgrnaudit.com/,support@kgrnaudit.com,5,2065,https://www.google.com/maps/search/?api=1&query=KGRN%20Chartered%20Accountants&query_place_id=ChIJx-TX_idDXz4RiwsY2MlqC1Y
NR Doshi and Partners - Dubai,Accounting firm,Burjuman، Office Tower - L 24/01 & 24/02 - Al Mankhool - Dubai - United Arab Emirates,Dubai,+971 4 352 8001,https://www.nrdoshi.ae/,enquiries@nrdoshi.ae,4.8,10,https://www.google.com/maps/search/?api=1&query=NR%20Doshi%20and%20Partners%20-%20Dubai&query_place_id=ChIJFRlpdDtDXz4RxYRTZm-GI5I
THAT Concept Store,Department store,"Via Rodeo, Ground & first floor, Mall of The Emirates - Sheikh Zayed Rd - Al Barsha First - Al Barsha - Dubai - United Arab Emirates",Dubai,+971 800 8428,https://thatconceptstore.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_moe,customer_care@thatconceptstore.com,3.6,341,https://www.google.com/maps/search/?api=1&query=THAT%20Concept%20Store&query_place_id=ChIJhZM_h75rXz4ROEfpT3nfWA8
"KBA Accounting and Bookkeeping Services in Dubai UAE. Award Winner. VAT Consultants, FTA Certified Tax Agents, Internal Audit",Accounting firm,Dubai World Trade Centre - 1602 API World Tower - Sheikh Zayed Rd - Dubai - United Arab Emirates,Dubai,+971 4 396 2233,https://www.kbame.com/,,4.8,97,https://www.google.com/maps/search/?api=1&query=KBA%20Accounting%20and%20Bookkeeping%20Services%20in%20Dubai%20UAE.%20Award%20Winner.%20VAT%20Consultants%2C%20FTA%20Certified%20Tax%20Agents%2C%20Internal%20Audit&query_place_id=ChIJpWzhCiZDXz4REjC_bcTpueY
Next Level Real Estate - Award Winning Real Estate Agency in Dubai,Real estate agent,Opal Tower - 1505 - Burj Khalifa Blvd - Business Bay - Dubai - United Arab Emirates,Dubai,+971 4 454 2828,https://www.nextlevelrealestate.ae/?utm_source=google&utm_medium=organic&utm_campaign=googlge_my_business,,4.5,116,https://www.google.com/maps/search/?api=1&query=Next%20Level%20Real%20Estate%20-%20Award%20Winning%20Real%20Estate%20Agency%20in%20Dubai&query_place_id=ChIJZUJbNNNpXz4RrV63RPQaVoQ
Dubai Mall Fashion Avenue,Shopping mall,57XG+PG - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,Dubai,+971 800 382246255,https://thedubaimall.com/en/fashion-avenue,,4.7,17155,https://www.google.com/maps/search/?api=1&query=Dubai%20Mall%20Fashion%20Avenue&query_place_id=ChIJQxeJuURDXz4Rv_xWIjU7cpQ
Dubai Mall,Shopping mall,Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,Dubai,+971 800 382246255,https://thedubaimall.com/,,4.7,285976,https://www.google.com/maps/search/?api=1&query=Dubai%20Mall&query_place_id=ChIJB1zIKShoXz4RnbaTPPup7aU
